일자	현찰사실때	현찰파실때	송금보낼때	송금받을때	T/C사실때	외화수표파실때	매매기준율	직전대비	환가료율	미화환산율
2015-11-16	"1,181.62"	"1,140.98"	"1,172.60"	"1,150.00"	"1,175.23"	0.00	"1,161.30"	6.80	2.04720	1.0000
2015-11-13	"1,174.70"	"1,134.30"	"1,165.80"	"1,143.20"	"1,168.35"	0.00	"1,154.50"	-0.30	2.04700	1.0000
2015-11-12	"1,175.00"	"1,134.60"	"1,166.10"	"1,143.50"	"1,168.65"	0.00	"1,154.80"	-3.40	2.04570	1.0000
2015-11-11	"1,178.46"	"1,137.94"	"1,169.50"	"1,146.90"	"1,172.09"	0.00	"1,158.20"	4.10	2.04550	1.0000
2015-11-10	"1,174.29"	"1,133.91"	"1,165.40"	"1,142.80"	"1,167.94"	0.00	"1,154.10"	15.50	2.04700	1.0000
2015-11-09	"1,158.52"	"1,118.68"	"1,149.70"	"1,127.50"	"1,152.26"	0.00	"1,138.60"	1.50	2.04450	1.0000
2015-11-06	"1,156.99"	"1,117.21"	"1,148.20"	"1,126.00"	"1,150.74"	0.00	"1,137.10"	7.60	2.04470	1.0000
2015-11-05	"1,149.26"	"1,109.74"	"1,140.50"	"1,118.50"	"1,143.05"	0.00	"1,129.50"	-3.90	2.04320	1.0000
2015-11-04	"1,153.23"	"1,113.57"	"1,144.50"	"1,122.30"	"1,147.00"	0.00	"1,133.40"	-6.70	2.04220	1.0000
2015-11-03	"1,160.05"	"1,120.15"	"1,151.20"	"1,129.00"	"1,153.78"	0.00	"1,140.10"	1.50	2.04000	1.0000
2015-11-02	"1,158.52"	"1,118.68"	"1,149.70"	"1,127.50"	"1,152.26"	0.00	"1,138.60"	-3.70	2.04200	1.0000
2015-10-30	"1,162.29"	"1,122.31"	"1,153.40"	"1,131.20"	"1,156.00"	0.00	"1,142.30"	9.40	2.04300	1.0000
2015-10-29	"1,152.72"	"1,113.08"	"1,144.00"	"1,121.80"	"1,146.49"	0.00	"1,132.90"	1.70	2.03830	1.0000
2015-10-28	"1,150.99"	"1,111.41"	"1,142.20"	"1,120.20"	"1,144.77"	0.00	"1,131.20"	-2.90	2.04070	1.0000
2015-10-27	"1,153.94"	"1,114.26"	"1,145.20"	"1,123.00"	"1,147.70"	0.00	"1,134.10"	6.70	2.04350	1.0000
2015-10-26	"1,147.12"	"1,107.68"	"1,138.40"	"1,116.40"	"1,140.92"	0.00	"1,127.40"	-10.80	2.04350	1.0000
2015-10-23	"1,158.11"	"1,118.29"	"1,149.30"	"1,127.10"	"1,151.85"	0.00	"1,138.20"	6.90	2.04690	1.0000
2015-10-22	"1,151.09"	"1,111.51"	"1,142.30"	"1,120.30"	"1,144.87"	0.00	"1,131.30"	1.20	2.04480	1.0000
2015-10-21	"1,149.87"	"1,110.33"	"1,141.10"	"1,119.10"	"1,143.66"	0.00	"1,130.10"	4.80	2.04650	1.0000
2015-10-20	"1,144.99"	"1,105.61"	"1,136.30"	"1,114.30"	"1,138.80"	0.00	"1,125.30"	-3.60	2.04600	1.0000
2015-10-19	"1,148.65"	"1,109.15"	"1,139.90"	"1,117.90"	"1,142.44"	0.00	"1,128.90"	-4.80	2.04420	1.0000
2015-10-16	"1,153.53"	"1,113.87"	"1,144.80"	"1,122.60"	"1,147.30"	0.00	"1,133.70"	-16.40	2.04670	1.0000
2015-10-15	"1,170.22"	"1,129.98"	"1,161.30"	"1,138.90"	"1,163.90"	0.00	"1,150.10"	2.60	2.04900	1.0000
2015-10-14	"1,167.58"	"1,127.42"	"1,158.70"	"1,136.30"	"1,161.27"	0.00	"1,147.50"	0.10	2.04570	1.0000
2015-10-13	"1,167.47"	"1,127.33"	"1,158.60"	"1,136.20"	"1,161.16"	0.00	"1,147.40"	-12.00	2.04320	1.0000
2015-10-12	"1,179.68"	"1,139.12"	"1,170.70"	"1,148.10"	"1,173.31"	0.00	"1,159.40"	-5.80	2.04680	1.0000
2015-10-08	"1,185.59"	"1,144.81"	"1,176.60"	"1,153.80"	"1,179.18"	0.00	"1,165.20"	0.40	2.04600	1.0000
2015-10-07	"1,185.18"	"1,144.42"	"1,176.20"	"1,153.40"	"1,178.77"	0.00	"1,164.80"	-7.30	2.04410	1.0000
2015-10-06	"1,192.61"	"1,151.59"	"1,183.50"	"1,160.70"	"1,186.16"	0.00	"1,172.10"	-8.40	2.04370	1.0000
2015-10-05	"1,201.15"	"1,159.85"	"1,192.00"	"1,169.00"	"1,194.66"	0.00	"1,180.50"	1.50	2.04470	1.0000
2015-10-02	"1,199.63"	"1,158.37"	"1,190.50"	"1,167.50"	"1,193.14"	0.00	"1,179.00"	-11.40	2.04400	1.0000
2015-10-01	"1,211.23"	"1,169.57"	"1,202.00"	"1,178.80"	"1,204.68"	0.00	"1,190.40"	-4.10	2.04300	1.0000
2015-09-30	"1,215.40"	"1,173.60"	"1,206.20"	"1,182.80"	"1,208.83"	0.00	"1,194.50"	2.70	2.04300	1.0000
2015-09-25	"1,212.65"	"1,170.95"	"1,203.40"	"1,180.20"	"1,206.10"	0.00	"1,191.80"	4.30	2.04430	1.0000
2015-09-24	"1,208.28"	"1,166.72"	"1,199.10"	"1,175.90"	"1,201.75"	0.00	"1,187.50"	10.30	2.04390	1.0000
2015-09-23	"1,197.80"	"1,156.60"	"1,188.70"	"1,165.70"	"1,191.32"	0.00	"1,177.20"	4.20	2.04560	1.0000
2015-09-22	"1,193.52"	"1,152.48"	"1,184.40"	"1,161.60"	"1,187.07"	0.00	"1,173.00"	6.30	2.04500	1.0000
2015-09-21	"1,187.11"	"1,146.29"	"1,178.10"	"1,155.30"	"1,180.70"	0.00	"1,166.70"	-3.00	2.04580	1.0000
2015-09-18	"1,190.16"	"1,149.24"	"1,181.10"	"1,158.30"	"1,183.73"	0.00	"1,169.70"	-9.70	2.06600	1.0000
2015-09-17	"1,200.03"	"1,158.77"	"1,190.90"	"1,167.90"	"1,193.55"	0.00	"1,179.40"	-3.00	2.06280	1.0000
2015-09-16	"1,203.09"	"1,161.71"	"1,193.90"	"1,170.90"	"1,196.58"	0.00	"1,182.40"	1.40	2.05720	1.0000
2015-09-15	"1,201.66"	"1,160.34"	"1,192.50"	"1,169.50"	"1,195.17"	0.00	"1,181.00"	-2.80	2.05900	1.0000
2015-09-14	"1,204.51"	"1,163.09"	"1,195.40"	"1,172.20"	"1,198.00"	0.00	"1,183.80"	-12.00	2.05650	1.0000
2015-09-11	"1,216.72"	"1,174.88"	"1,207.50"	"1,184.10"	"1,210.14"	0.00	"1,195.80"	3.80	2.05630	1.0000
2015-09-10	"1,212.86"	"1,171.14"	"1,203.60"	"1,180.40"	"1,206.30"	0.00	"1,192.00"	-11.10	2.05400	1.0000
2015-09-09	"1,224.15"	"1,182.05"	"1,214.80"	"1,191.40"	"1,217.53"	0.00	"1,203.10"	1.10	2.05300	1.0000
2015-09-08	"1,223.03"	"1,180.97"	"1,213.70"	"1,190.30"	"1,216.42"	0.00	"1,202.00"	11.00	2.05270	1.0000
2015-09-07	"1,211.84"	"1,170.16"	"1,202.60"	"1,179.40"	"1,205.29"	0.00	"1,191.00"	3.40	2.04920	1.0000
2015-09-04	"1,208.38"	"1,166.82"	"1,199.20"	"1,176.00"	"1,201.85"	0.00	"1,187.60"	9.60	2.05430	1.0000
2015-09-03	"1,198.61"	"1,157.39"	"1,189.50"	"1,166.50"	"1,192.13"	0.00	"1,178.00"	2.40	2.05280	1.0000
2015-09-02	"1,196.17"	"1,155.03"	"1,187.10"	"1,164.10"	"1,189.70"	0.00	"1,175.60"	-7.40	2.05120	1.0000
2015-09-01	"1,203.70"	"1,162.30"	"1,194.50"	"1,171.50"	"1,197.19"	0.00	"1,183.00"	6.70	2.04850	1.0000
2015-08-31	"1,196.89"	"1,155.71"	"1,187.60"	"1,165.00"	"1,190.42"	0.00	"1,176.30"	-8.00	2.04850	1.0000
2015-08-28	"1,205.03"	"1,163.57"	"1,195.70"	"1,172.90"	"1,198.52"	0.00	"1,184.30"	-4.60	2.04700	1.0000
2015-08-27	"1,209.71"	"1,168.09"	"1,200.40"	"1,177.40"	"1,203.17"	0.00	"1,188.90"	-5.70	2.04800	1.0000
2015-08-26	"1,215.51"	"1,173.69"	"1,206.10"	"1,183.10"	"1,208.94"	0.00	"1,194.60"	-3.50	2.04770	1.0000
2015-08-25	"1,219.07"	"1,177.13"	"1,209.70"	"1,186.50"	"1,212.48"	0.00	"1,198.10"	6.10	2.04940	1.0000
2015-08-24	"1,212.86"	"1,171.14"	"1,203.50"	"1,180.50"	"1,206.31"	0.00	"1,192.00"	6.90	2.04940	1.0000
2015-08-21	"1,205.84"	"1,164.36"	"1,196.50"	"1,173.70"	"1,199.33"	0.00	"1,185.10"	0.00	2.05040	1.0000
2015-08-20	"1,205.84"	"1,164.36"	"1,196.50"	"1,173.70"	"1,199.33"	0.00	"1,185.10"	0.40	2.05200	1.0000
2015-08-19	"1,205.44"	"1,163.96"	"1,196.10"	"1,173.30"	"1,198.92"	0.00	"1,184.70"	2.50	2.05270	1.0000
2015-08-18	"1,202.89"	"1,161.51"	"1,193.60"	"1,170.80"	"1,196.39"	0.00	"1,182.20"	8.00	2.05460	1.0000
2015-08-17	"1,194.75"	"1,153.65"	"1,185.50"	"1,162.90"	"1,188.30"	0.00	"1,174.20"	-16.10	2.04960	1.0000
2015-08-13	"1,211.14"	"1,169.46"	"1,201.80"	"1,178.80"	"1,204.59"	0.00	"1,190.30"	19.90	2.04400	1.0000
2015-08-12	"1,190.89"	"1,149.91"	"1,181.70"	"1,159.10"	"1,184.45"	0.00	"1,170.40"	5.10	2.04340	1.0000
2015-08-11	"1,185.70"	"1,144.90"	"1,176.50"	"1,154.10"	"1,179.29"	0.00	"1,165.30"	1.00	2.04250	1.0000
2015-08-10	"1,184.68"	"1,143.92"	"1,175.50"	"1,153.10"	"1,178.28"	0.00	"1,164.30"	-5.90	2.04120	1.0000
2015-08-07	"1,190.68"	"1,149.72"	"1,181.50"	"1,158.90"	"1,184.25"	0.00	"1,170.20"	-1.90	2.04150	1.0000
2015-08-06	"1,192.62"	"1,151.58"	"1,183.40"	"1,160.80"	"1,186.17"	0.00	"1,172.10"	2.80	2.04350	1.0000
2015-08-05	"1,189.77"	"1,148.83"	"1,180.60"	"1,158.00"	"1,183.34"	0.00	"1,169.30"	4.10	2.04070	1.0000
2015-08-04	"1,185.60"	"1,144.80"	"1,176.40"	"1,154.00"	"1,179.19"	0.00	"1,165.20"	-4.20	2.04050	1.0000
2015-08-03	"1,189.87"	"1,148.93"	"1,180.70"	"1,158.10"	"1,183.44"	0.00	"1,169.40"	3.10	2.04170	1.0000
2015-07-31	"1,186.72"	"1,145.88"	"1,177.50"	"1,155.10"	"1,180.30"	0.00	"1,166.30"	8.40	2.03850	1.0000
2015-07-30	"1,178.17"	"1,137.63"	"1,169.10"	"1,146.70"	"1,171.80"	0.00	"1,157.90"	-8.30	2.03950	1.0000
2015-07-29	"1,186.61"	"1,145.79"	"1,177.40"	"1,155.00"	"1,180.20"	0.00	"1,166.20"	-2.70	2.04080	1.0000
2015-07-28	"1,189.36"	"1,148.44"	"1,180.20"	"1,157.60"	"1,182.93"	0.00	"1,168.90"	4.30	2.03900	1.0000
2015-07-27	"1,184.99"	"1,144.21"	"1,175.80"	"1,153.40"	"1,178.58"	0.00	"1,164.60"	2.30	2.03900	1.0000
2015-07-24	"1,182.65"	"1,141.95"	"1,173.50"	"1,151.10"	"1,176.25"	0.00	"1,162.30"	9.70	2.04050	1.0000
2015-07-23	"1,172.78"	"1,132.42"	"1,163.70"	"1,141.50"	"1,166.44"	0.00	"1,152.60"	-5.80	2.03700	1.0000
2015-07-22	"1,178.68"	"1,138.12"	"1,169.60"	"1,147.20"	"1,172.31"	0.00	"1,158.40"	6.50	2.03500	1.0000
2015-07-21	"1,172.06"	"1,131.74"	"1,163.00"	"1,140.80"	"1,165.73"	0.00	"1,151.90"	5.60	2.03900	1.0000
2015-07-20	"1,166.37"	"1,126.23"	"1,157.40"	"1,135.20"	"1,160.06"	0.00	"1,146.30"	-2.10	2.04050	1.0000
2015-07-17	"1,168.50"	"1,128.30"	"1,159.50"	"1,137.30"	"1,162.19"	0.00	"1,148.40"	6.90	2.03800	1.0000
2015-07-16	"1,161.48"	"1,121.52"	"1,152.50"	"1,130.50"	"1,155.20"	0.00	"1,141.50"	2.10	2.03600	1.0000
2015-07-15	"1,159.34"	"1,119.46"	"1,150.40"	"1,128.40"	"1,153.08"	0.00	"1,139.40"	7.90	2.03700	1.0000
2015-07-14	"1,151.31"	"1,111.69"	"1,142.40"	"1,120.60"	"1,145.08"	0.00	"1,131.50"	1.50	2.03730	1.0000
2015-07-13	"1,149.78"	"1,110.22"	"1,140.90"	"1,119.10"	"1,143.56"	0.00	"1,130.00"	-6.20	2.03600	1.0000
2015-07-10	"1,156.09"	"1,116.31"	"1,147.20"	"1,125.20"	"1,149.84"	0.00	"1,136.20"	0.50	2.03670	1.0000
2015-07-09	"1,155.58"	"1,115.82"	"1,146.70"	"1,124.70"	"1,149.33"	0.00	"1,135.70"	6.10	2.03850	1.0000
2015-07-08	"1,149.37"	"1,109.83"	"1,140.50"	"1,118.70"	"1,143.16"	0.00	"1,129.60"	3.30	2.03950	1.0000
2015-07-07	"1,146.02"	"1,106.58"	"1,137.20"	"1,115.40"	"1,139.82"	0.00	"1,126.30"	6.20	2.03650	1.0000
2015-07-06	"1,139.71"	"1,100.49"	"1,130.90"	"1,109.30"	"1,133.55"	0.00	"1,120.10"	-3.10	2.03840	1.0000
2015-07-03	"1,142.86"	"1,103.54"	"1,134.00"	"1,112.40"	"1,136.68"	0.00	"1,123.20"	4.70	2.03810	1.0000
2015-07-02	"1,138.08"	"1,098.92"	"1,129.30"	"1,107.70"	"1,131.93"	0.00	"1,118.50"	0.20	2.03500	1.0000
2015-07-01	"1,137.88"	"1,098.72"	"1,129.10"	"1,107.50"	"1,131.72"	0.00	"1,118.30"	-5.80	2.03650	1.0000
2015-06-30	"1,143.78"	"1,104.42"	"1,134.90"	"1,113.30"	"1,137.59"	0.00	"1,124.10"	9.00	2.03660	1.0000
2015-06-29	"1,134.62"	"1,095.58"	"1,125.90"	"1,104.30"	"1,128.49"	0.00	"1,115.10"	5.50	2.03660	1.0000
2015-06-26	"1,129.02"	"1,090.18"	"1,120.30"	"1,098.90"	"1,122.92"	0.00	"1,109.60"	1.20	2.03600	1.0000
2015-06-25	"1,127.80"	"1,089.00"	"1,119.10"	"1,097.70"	"1,121.71"	0.00	"1,108.40"	4.30	2.03650	1.0000
2015-06-24	"1,123.43"	"1,084.77"	"1,114.70"	"1,093.50"	"1,117.35"	0.00	"1,104.10"	4.20	2.03700	1.0000
2015-06-23	"1,119.15"	"1,080.65"	"1,110.50"	"1,089.30"	"1,113.10"	0.00	"1,099.90"	-4.10	2.03700	1.0000
2015-06-22	"1,123.32"	"1,084.68"	"1,114.60"	"1,093.40"	"1,117.25"	0.00	"1,104.00"	-5.90	2.03700	1.0000
2015-06-19	"1,129.33"	"1,090.47"	"1,120.60"	"1,099.20"	"1,123.22"	0.00	"1,109.90"	-7.70	2.03670	1.0000
2015-06-18	"1,137.16"	"1,098.04"	"1,128.40"	"1,106.80"	"1,131.02"	0.00	"1,117.60"	0.30	2.03750	1.0000
2015-06-17	"1,136.86"	"1,097.74"	"1,128.10"	"1,106.50"	"1,130.71"	0.00	"1,117.30"	1.10	2.03500	1.0000
2015-06-16	"1,135.74"	"1,096.66"	"1,127.00"	"1,105.40"	"1,129.60"	0.00	"1,116.20"	4.30	2.03520	1.0000
2015-06-15	"1,131.36"	"1,092.44"	"1,122.60"	"1,101.20"	"1,125.25"	0.00	"1,111.90"	1.50	2.03470	1.0000
2015-06-12	"1,129.84"	"1,090.96"	"1,121.10"	"1,099.70"	"1,123.73"	0.00	"1,110.40"	-6.90	2.03550	1.0000
2015-06-11	"1,136.86"	"1,097.74"	"1,128.10"	"1,106.50"	"1,130.71"	0.00	"1,117.30"	-2.00	2.03870	1.0000
2015-06-10	"1,138.89"	"1,099.71"	"1,130.10"	"1,108.50"	"1,132.74"	0.00	"1,119.30"	-2.20	2.03750	1.0000
2015-06-09	"1,141.13"	"1,101.87"	"1,132.30"	"1,110.70"	"1,134.96"	0.00	"1,121.50"	9.40	2.03540	1.0000
2015-06-08	"1,131.57"	"1,092.63"	"1,122.80"	"1,101.40"	"1,125.45"	0.00	"1,112.10"	2.20	2.03300	1.0000
2015-06-05	"1,129.33"	"1,090.47"	"1,120.60"	"1,099.20"	"1,123.22"	0.00	"1,109.90"	3.90	2.03400	1.0000
2015-06-04	"1,125.36"	"1,086.64"	"1,116.70"	"1,095.30"	"1,119.28"	0.00	"1,106.00"	-8.50	2.03500	1.0000
2015-06-03	"1,134.01"	"1,094.99"	"1,125.20"	"1,103.80"	"1,127.88"	0.00	"1,114.50"	2.90	2.03480	1.0000
2015-06-02	"1,131.06"	"1,092.14"	"1,122.30"	"1,100.90"	"1,124.94"	0.00	"1,111.60"	4.00	2.03300	1.0000
2015-06-01	"1,126.99"	"1,088.21"	"1,118.30"	"1,096.90"	"1,120.90"	0.00	"1,107.60"	-0.40	2.03400	1.0000
2015-05-29	"1,127.39"	"1,088.61"	"1,118.70"	"1,097.30"	"1,121.30"	0.00	"1,108.00"	1.00	2.03400	1.0000
2015-05-28	"1,126.38"	"1,087.62"	"1,117.70"	"1,096.30"	"1,120.29"	0.00	"1,107.00"	8.60	2.03530	1.0000
2015-05-27	"1,117.63"	"1,079.17"	"1,109.00"	"1,087.80"	"1,111.59"	0.00	"1,098.40"	7.60	2.03630	1.0000
2015-05-26	"1,109.89"	"1,071.71"	"1,101.30"	"1,080.30"	"1,103.89"	0.00	"1,090.80"	-3.60	2.03480	1.0000
2015-05-22	"1,113.56"	"1,075.24"	"1,105.00"	"1,083.80"	"1,107.54"	0.00	"1,094.40"	-0.80	2.03470	1.0000
2015-05-21	"1,114.37"	"1,076.03"	"1,105.80"	"1,084.60"	"1,108.35"	0.00	"1,095.20"	4.30	2.03470	1.0000
2015-05-20	"1,110.00"	"1,071.80"	"1,101.40"	"1,080.40"	"1,104.00"	0.00	"1,090.90"	5.40	2.03670	1.0000
2015-05-19	"1,104.50"	"1,066.50"	"1,096.00"	"1,075.00"	"1,098.53"	0.00	"1,085.50"	-3.70	2.03400	1.0000
2015-05-18	"1,108.27"	"1,070.13"	"1,099.70"	"1,078.70"	"1,102.28"	0.00	"1,089.20"	-4.40	2.03620	1.0000
2015-05-15	"1,112.74"	"1,074.46"	"1,104.10"	"1,083.10"	"1,106.73"	0.00	"1,093.60"	-1.30	2.03330	1.0000
2015-05-14	"1,114.07"	"1,075.73"	"1,105.50"	"1,084.30"	"1,108.04"	0.00	"1,094.90"	-1.30	2.03560	1.0000
2015-05-13	"1,115.39"	"1,077.01"	"1,106.80"	"1,085.60"	"1,109.36"	0.00	"1,096.20"	6.30	2.03560	1.0000
2015-05-12	"1,108.98"	"1,070.82"	"1,100.40"	"1,079.40"	"1,102.98"	0.00	"1,089.90"	-1.40	2.03560	1.0000
2015-05-11	"1,110.40"	"1,072.20"	"1,101.80"	"1,080.80"	"1,104.40"	0.00	"1,091.30"	4.70	2.03470	1.0000
2015-05-08	"1,105.62"	"1,067.58"	"1,097.10"	"1,076.10"	"1,099.64"	0.00	"1,086.60"	5.60	2.03150	1.0000
2015-05-07	"1,099.92"	"1,062.08"	"1,091.40"	"1,070.60"	"1,093.98"	0.00	"1,081.00"	0.50	2.03020	1.0000
2015-05-06	"1,099.41"	"1,061.59"	"1,090.90"	"1,070.10"	"1,093.47"	0.00	"1,080.50"	11.00	2.03050	1.0000
2015-05-04	"1,088.22"	"1,050.78"	"1,079.80"	"1,059.20"	"1,082.34"	0.00	"1,069.50"	1.40	2.03220	1.0000
2015-04-30	"1,086.80"	"1,049.40"	"1,078.40"	"1,057.80"	"1,080.92"	0.00	"1,068.10"	-2.80	2.03020	1.0000
2015-04-29	"1,089.65"	"1,052.15"	"1,081.20"	"1,060.60"	"1,083.76"	0.00	"1,070.90"	-3.60	2.03420	1.0000
2015-04-28	"1,093.31"	"1,055.69"	"1,084.90"	"1,064.10"	"1,087.40"	0.00	"1,074.50"	-4.50	2.03120	1.0000
2015-04-27	"1,097.89"	"1,060.11"	"1,089.40"	"1,068.60"	"1,091.95"	0.00	"1,079.00"	-4.20	2.03150	1.0000
2015-04-24	"1,102.16"	"1,064.24"	"1,093.60"	"1,072.80"	"1,096.20"	0.00	"1,083.20"	1.40	2.03120	1.0000
2015-04-23	"1,100.74"	"1,062.86"	"1,092.20"	"1,071.40"	"1,094.79"	0.00	"1,081.80"	-1.70	2.03170	1.0000
2015-04-22	"1,102.47"	"1,064.53"	"1,094.00"	"1,073.00"	"1,096.51"	0.00	"1,083.50"	0.80	2.03150	1.0000
2015-04-21	"1,101.65"	"1,063.75"	"1,093.10"	"1,072.30"	"1,095.70"	0.00	"1,082.70"	-2.40	2.03050	1.0000
2015-04-20	"1,104.09"	"1,066.11"	"1,095.60"	"1,074.60"	"1,098.13"	0.00	"1,085.10"	-3.90	2.03020	1.0000
2015-04-17	"1,108.06"	"1,069.94"	"1,099.50"	"1,078.50"	"1,102.07"	0.00	"1,089.00"	-7.00	2.03050	1.0000
2015-04-16	"1,115.18"	"1,076.82"	"1,106.60"	"1,085.40"	"1,109.16"	0.00	"1,096.00"	-0.80	2.03040	1.0000
2015-04-15	"1,116.00"	"1,077.60"	"1,107.40"	"1,086.20"	"1,109.97"	0.00	"1,096.80"	0.20	2.03250	1.0000
2015-04-14	"1,115.80"	"1,077.40"	"1,107.20"	"1,086.00"	"1,109.76"	0.00	"1,096.60"	2.00	2.03150	1.0000
2015-04-13	"1,113.76"	"1,075.44"	"1,105.20"	"1,084.00"	"1,107.74"	0.00	"1,094.60"	0.70	2.02850	1.0000
2015-04-10	"1,113.05"	"1,074.75"	"1,104.50"	"1,083.30"	"1,107.03"	0.00	"1,093.90"	0.50	2.03000	1.0000
2015-04-09	"1,112.54"	"1,074.26"	"1,103.90"	"1,082.90"	"1,106.53"	0.00	"1,093.40"	3.70	2.03090	1.0000
2015-04-08	"1,108.77"	"1,070.63"	"1,100.20"	"1,079.20"	"1,102.78"	0.00	"1,089.70"	3.70	2.03010	1.0000
2015-04-07	"1,105.01"	"1,066.99"	"1,096.50"	"1,075.50"	"1,099.04"	0.00	"1,086.00"	-8.60	2.02970	1.0000
2015-04-06	"1,113.76"	"1,075.44"	"1,105.20"	"1,084.00"	"1,107.74"	0.00	"1,094.60"	-3.40	2.02970	1.0000
2015-04-03	"1,117.22"	"1,078.78"	"1,108.60"	"1,087.40"	"1,111.18"	0.00	"1,098.00"	-5.80	2.02970	1.0000
2015-04-02	"1,123.12"	"1,084.48"	"1,114.40"	"1,093.20"	"1,117.05"	0.00	"1,103.80"	-5.60	2.02750	1.0000
2015-04-01	"1,128.82"	"1,089.98"	"1,120.10"	"1,098.70"	"1,122.72"	0.00	"1,109.40"	4.40	2.02620	1.0000
2015-03-31	"1,124.34"	"1,085.66"	"1,115.70"	"1,094.30"	"1,118.26"	0.00	"1,105.00"	0.70	2.02920	1.0000
2015-03-30	"1,123.63"	"1,084.97"	"1,115.00"	"1,093.60"	"1,117.56"	0.00	"1,104.30"	0.10	2.02800	1.0000
2015-03-27	"1,123.53"	"1,084.87"	"1,114.90"	"1,093.50"	"1,117.46"	0.00	"1,104.20"	1.50	2.02770	1.0000
2015-03-26	"1,122.00"	"1,083.40"	"1,113.30"	"1,092.10"	"1,115.94"	0.00	"1,102.70"	-4.40	2.02560	1.0000
2015-03-25	"1,126.48"	"1,087.72"	"1,117.80"	"1,096.40"	"1,120.39"	0.00	"1,107.10"	-8.80	2.02270	1.0000
2015-03-24	"1,135.43"	"1,096.37"	"1,126.70"	"1,105.10"	"1,129.30"	0.00	"1,115.90"	-5.80	2.02370	1.0000
2015-03-23	"1,141.33"	"1,102.07"	"1,132.50"	"1,110.90"	"1,135.17"	0.00	"1,121.70"	7.70	2.02400	1.0000
2015-03-20	"1,133.50"	"1,094.50"	"1,124.70"	"1,103.30"	"1,127.37"	0.00	"1,114.00"	-12.60	2.02320	1.0000
2015-03-19	"1,146.32"	"1,106.88"	"1,137.50"	"1,115.70"	"1,140.12"	0.00	"1,126.60"	-3.50	2.02600	1.0000
2015-03-18	"1,149.88"	"1,110.32"	"1,141.00"	"1,119.20"	"1,143.67"	0.00	"1,130.10"	-3.80	2.02750	1.0000
2015-03-17	"1,153.75"	"1,114.05"	"1,144.80"	"1,123.00"	"1,147.51"	0.00	"1,133.90"	8.30	2.02700	1.0000
2015-03-16	"1,145.30"	"1,105.90"	"1,136.50"	"1,114.70"	"1,139.11"	0.00	"1,125.60"	-5.30	2.02650	1.0000
2015-03-13	"1,150.70"	"1,111.10"	"1,141.80"	"1,120.00"	"1,144.48"	0.00	"1,130.90"	4.30	2.02450	1.0000
2015-03-12	"1,146.32"	"1,106.88"	"1,137.50"	"1,115.70"	"1,140.12"	0.00	"1,126.60"	7.10	2.02600	1.0000
2015-03-11	"1,139.10"	"1,099.90"	"1,130.30"	"1,108.70"	"1,132.94"	0.00	"1,119.50"	9.20	2.02790	1.0000
2015-03-10	"1,129.74"	"1,090.86"	"1,121.00"	"1,099.60"	"1,123.63"	0.00	"1,110.30"	10.80	2.02650	1.0000
2015-03-09	"1,118.75"	"1,080.25"	"1,110.10"	"1,088.90"	"1,112.70"	0.00	"1,099.50"	-0.60	2.02500	1.0000
2015-03-06	"1,119.36"	"1,080.84"	"1,110.70"	"1,089.50"	"1,113.31"	0.00	"1,100.10"	3.60	2.02500	1.0000
2015-03-05	"1,115.69"	"1,077.31"	"1,107.10"	"1,085.90"	"1,109.66"	0.00	"1,096.50"	-3.50	2.02500	1.0000
2015-03-04	"1,119.25"	"1,080.75"	"1,110.60"	"1,089.40"	"1,113.20"	0.00	"1,100.00"	-2.50	2.02300	1.0000
2015-03-03	"1,121.80"	"1,083.20"	"1,113.10"	"1,091.90"	"1,115.73"	0.00	"1,102.50"	3.00	2.02270	1.0000
2015-03-02	"1,118.75"	"1,080.25"	"1,110.10"	"1,088.90"	"1,112.70"	0.00	"1,099.50"	0.30	2.02300	1.0000
2015-02-27	"1,118.44"	"1,079.96"	"1,109.80"	"1,088.60"	"1,112.40"	0.00	"1,099.20"	-3.30	2.02190	1.0000
2015-02-26	"1,121.80"	"1,083.20"	"1,113.10"	"1,091.90"	"1,115.73"	0.00	"1,102.50"	-6.10	2.02200	1.0000
2015-02-25	"1,128.01"	"1,089.19"	"1,119.30"	"1,097.90"	"1,121.91"	0.00	"1,108.60"	-1.20	2.02150	1.0000
2015-02-24	"1,129.23"	"1,090.37"	"1,120.50"	"1,099.10"	"1,123.12"	0.00	"1,109.80"	8.50	2.02100	1.0000
2015-02-23	"1,120.58"	"1,082.02"	"1,111.90"	"1,090.70"	"1,114.52"	0.00	"1,101.30"	2.60	2.02150	1.0000
2015-02-17	"1,117.93"	"1,079.47"	"1,109.30"	"1,088.10"	"1,111.89"	0.00	"1,098.70"	0.30	2.02300	1.0000
2015-02-16	"1,117.63"	"1,079.17"	"1,109.00"	"1,087.80"	"1,111.59"	0.00	"1,098.40"	-9.10	2.02300	1.0000
2015-02-13	"1,126.89"	"1,088.11"	"1,118.20"	"1,096.80"	"1,120.79"	0.00	"1,107.50"	10.60	2.02200	1.0000
2015-02-12	"1,116.10"	"1,077.70"	"1,107.50"	"1,086.30"	"1,110.07"	0.00	"1,096.90"	6.10	2.02170	1.0000
2015-02-11	"1,109.89"	"1,071.71"	"1,101.30"	"1,080.30"	"1,103.89"	0.00	"1,090.80"	-6.20	2.02170	1.0000
